Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
P0AAK0	HYBA_SHIFL	Hydrogenase-2 operon protein HybA	Shigella flexneri	328		hybA SF3043 S3244		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 4 [4Fe-4S] clusters. {ECO:0000250};	
P28153	HUPK_RHILV	Hydrogenase expression/formation protein HupK	Rhizobium leguminosarum bv. viciae	370		hupK			
P18636	MBHL_RHILV	Uptake hydrogenase large subunit (EC 1.12.99.6) (Hydrogenlyase) (Membrane-bound hydrogenase large subunit)	Rhizobium leguminosarum bv. viciae	596	1.12.99.6	hupB hupL		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250};  Note=Binds 1 nickel ion per subunit. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
P15284	MBHL_RHOCA	Uptake hydrogenase large subunit (EC 1.12.99.6) (Hydrogenlyase) (Membrane-bound hydrogenase large subunit)	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	597	1.12.99.6	hupB hupL		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250};  Note=Binds 1 nickel ion per subunit. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
P0ACE2	MBHM_SHIFL	Hydrogenase-2 large chain (HYD2) (EC 1.12.99.6) (Membrane-bound hydrogenase 2 large subunit) (NiFe hydrogenase)	Shigella flexneri	567	1.12.99.6	hybC SF3041 S3242		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250};  Note=Binds 1 nickel ion per subunit. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit. {ECO:0000250}.
P31896	COOS_RHORU	Carbon monoxide dehydrogenase (CODH) (EC 1.2.7.4)	Rhodospirillum rubrum	639	1.2.7.4	cooS		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000269|PubMed:11593006};  Note=Binds 3 [4Fe-4S] clusters per homodimer. {ECO:0000269|PubMed:11593006}; COFACTOR: Name=[Ni-4Fe-4S] cluster; Xref=ChEBI:CHEBI:47739; Evidence={ECO:0000269|PubMed:11593006};  Note=Binds 2 [Ni-4Fe-4S] clusters per homodimer. {ECO:0000269|PubMed:11593006};	SUBUNIT: Homodimer. {ECO:0000269|PubMed:11593006}.
A4SLV6	HYPA_AERS4	Hydrogenase maturation factor HypA	Aeromonas salmonicida (strain A449)	113		hypA ASA_1800			
A6URB0	HMD_METVS	5,10-methenyltetrahydromethanopterin hydrogenase (EC 1.12.98.2) (H(2)-dependent methylene-H(4)MPT dehydrogenase) (H(2)-forming N(5),N(10)-methylenetetrahydromethanopterin dehydrogenase) (N(5),N(10)-methenyltetrahydromethanopterin hydrogenase)	Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB)	354	1.12.98.2	hmd Mevan_1132	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (hydrogen route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01090}.		
P30788	RL32_RHOCA	50S ribosomal protein L32	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	68		rpmF			
C6A366	HYPA_THESM	Hydrogenase maturation factor HypA	Thermococcus sibiricus (strain MM 739 / DSM 12597)	138		hypA TSIB_1004			
B5DK31	NARF_DROPS	Probable cytosolic Fe-S cluster assembly factor GA29080	Drosophila pseudoobscura pseudoobscura (Fruit fly)	477		GA29080			
Q58048	Y631_METJA	Putative hydrogenase maturation protease MJ0631 (EC 3.4.23.-)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	169	3.4.23.-	MJ0631			
Q8Q0L5	COOS1_METMA	Carbon monoxide dehydrogenase 1 (CODH 1) (EC 1.2.7.4)	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	628	1.2.7.4	cooS1 MM_0121		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250|UniProtKB:Q9F8A8};  Note=Binds 3 [4Fe-4S] clusters per homodimer. {ECO:0000250|UniProtKB:Q9F8A8}; COFACTOR: Name=[Ni-Fe-S] cluster; Xref=ChEBI:CHEBI:60400; Evidence={ECO:0000250|UniProtKB:Q9F8A8};  Note=Binds 2 [Ni-4Fe-5S] clusters per homodimer. {ECO:0000250|UniProtKB:Q9F8A8};	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:Q9F8A8}.
P07658	FDHF_ECOLI	Formate dehydrogenase H (EC 1.17.1.9) (EC 1.17.99.7) (Formate dehydrogenase-H subunit alpha) (FDH-H) (Formate-hydrogen-lyase-linked, selenocysteine-containing polypeptide)	Escherichia coli (strain K12)	715	1.17.1.9; 1.17.99.7	fdhF b4079 JW4040		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster per subunit.; COFACTOR: Name=Mo-bis(molybdopterin guanine dinucleotide); Xref=ChEBI:CHEBI:60539;  Note=Binds 1 molybdenum-bis(molybdopterin guanine dinucleotide) (Mo-bis-MGD) cofactor per subunit.;	SUBUNIT: Consists of two separable enzymatic activities: a formate dehydrogenase component (FDH-H) and hydrogenase-3. {ECO:0000269|PubMed:16830149, ECO:0000269|PubMed:9036855}.
Q50497	FPRA_METTM	Type A flavoprotein FprA (EC 1.-.-.-) (FMN protein FprA) (Flavoprotein A)	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	404	1.-.-.-	fprA fpaA fprA3 MTBMA_c17400		COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210;  Note=Binds 1 FMN per subunit.; COFACTOR: Name=Fe cation; Xref=ChEBI:CHEBI:24875;  Note=Binds 2 iron ions per subunit.;	SUBUNIT: Homodimer or homotetramer.
P16421	DHSS_ANACY	Soluble hydrogenase 42 kDa subunit (EC 1.12.-.-) (Tritium exchange subunit)	Anabaena cylindrica	383	1.12.-.-			COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250}; 	SUBUNIT: Heterodimer of a large and a small subunit.
F1SVH9	FPOM_METMA	F(420)H(2) dehydrogenase subunit M (EC 1.12.98.3) (F(420)H(2)-dependent phenazine dehydrogenase subunit M) (F(420)H(2)-dependent phenazine oxidoreductase subunit M) (FPO subunit M) (Methanophenazine hydrogenase subunit M) (Methanosarcina-phenazine hydrogenase subunit M)	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	495	1.12.98.3	fpoM MM_2481			SUBUNIT: The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex. {ECO:0000269|PubMed:10751389}.
F1SVE0	FPOK_METMA	F(420)H(2) dehydrogenase subunit K (EC 1.12.98.3) (F(420)H(2)-dependent phenazine dehydrogenase subunit K) (F(420)H(2)-dependent phenazine oxidoreductase subunit K) (FPO subunit J) (Methanophenazine hydrogenase subunit K) (Methanosarcina-phenazine hydrogenase subunit K)	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	102	1.12.98.3	fpoK MM_2483			SUBUNIT: The FPO complex is composed of at least 13 different subunits. FpoA, FpoH, FpoJ, FpoK, FpoL, FpoM and FpoN proteins constitute the membrane sector of the complex. {ECO:0000269|PubMed:10751389}.
P22320	HOXH_CUPNH	NAD-reducing hydrogenase HoxS subunit beta (EC 1.12.1.2)	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	488	1.12.1.2	hoxH PHG091		COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; ; COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; 	SUBUNIT: Tetramer of an alpha and a gamma subunits (flavin-containing dimer), and a delta and a nickel-containing beta subunits (hydrogenase dimer).
F1SVE4	FPOD_METMA	F(420)H(2) dehydrogenase subunit D (EC 1.12.98.3) (F(420)H(2)-dependent phenazine dehydrogenase subunit D) (F(420)H(2)-dependent phenazine oxidoreductase subunit D) (FPO subunit D) (Methanophenazine hydrogenase subunit D) (Methanosarcina-phenazine hydrogenase subunit D)	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	374	1.12.98.3	fpoD MM_2488			SUBUNIT: The FPO complex is composed of at least 13 different subunits. {ECO:0000269|PubMed:10751389}.
P22317	HOXF_CUPNH	NAD-reducing hydrogenase HoxS subunit alpha (EC 1.12.1.2)	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	602	1.12.1.2	hoxF PHG088		COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000305};  Note=Binds 1 FMN. {ECO:0000305}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000305};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000305};	SUBUNIT: Tetramer of an alpha and a gamma subunits (flavin-containing dimer), and a delta and a nickel-containing beta subunit (hydrogenase dimer).
P14776	DHSS_SYNP1	Soluble hydrogenase, small subunit (EC 1.12.-.-) (Tritium exchange subunit)	Synechococcus sp. (strain PCC 6716)	384	1.12.-.-			COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250}; 	SUBUNIT: Heterodimer of a large and a small subunit.
O27907	HDRB_METTH	H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit B (EC 1.8.98.5) (CoB--CoM heterodisulfide reductase subunit B)	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	302	1.8.98.5	hdrB MTH_1879	PATHWAY: Cofactor metabolism; coenzyme M-coenzyme B heterodisulfide reduction; coenzyme B and coenzyme M from coenzyme M-coenzyme B heterodisulfide: step 1/1. {ECO:0000250|UniProtKB:Q50755}.		SUBUNIT: The heterodisulfide reductase is composed of three subunits; HdrA, HdrB and HdrC. It forms a complex with the F420-non-reducing hydrogenase (Mvh), which provides the reducing equivalents to the heterodisulfide reductase. {ECO:0000250|UniProtKB:Q50755}.
O27906	HDRC_METTH	H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit C (EC 1.8.98.5) (CoB--CoM heterodisulfide reductase iron-sulfur subunit C)	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	185	1.8.98.5	hdrC MTH_1878	PATHWAY: Cofactor metabolism; coenzyme M-coenzyme B heterodisulfide reduction; coenzyme B and coenzyme M from coenzyme M-coenzyme B heterodisulfide: step 1/1. {ECO:0000250|UniProtKB:Q50754}.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|PROSITE-ProRule:PRU00711};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|PROSITE-ProRule:PRU00711};	SUBUNIT: The heterodisulfide reductase is composed of three subunits; HdrA, HdrB and HdrC. It forms a complex with the F420-non-reducing hydrogenase (Mvh), which provides the reducing equivalents to the heterodisulfide reductase. {ECO:0000250|UniProtKB:Q50754}.
O26484	EHAA_METTH	Probable [NiFe]-hydrogenase-type-3 Eha complex membrane subunit A	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	97		ehaA MTH_384			SUBUNIT: Putative multisubunit membrane-bound [NiFe]-hydrogenase eha is composed of at least 20 subunits. {ECO:0000250}.
P19498	FRHG_METTH	Coenzyme F420 hydrogenase subunit gamma (EC 1.12.98.1) (8-hydroxy-5-deazaflavin-reducing hydrogenase subunit gamma) (FRH)	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	236	1.12.98.1	frhG MTH_1298		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; ; COFACTOR: Name=iron-sulfur cluster; Xref=ChEBI:CHEBI:30408;  Note=There are 12-13 Fe atoms per alpha/beta/gamma unit of the FRH.; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; 	SUBUNIT: Heterocomplex of the form (alpha(1)beta(1)gamma(1))(8).
P31909	HOXM_CUPNH	Hydrogenase expression/formation protein HoxM	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	202		hoxM PHG005			
P31911	HOXQ_CUPNH	Hydrogenase expression/formation protein HoxQ	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	282		hoxQ PHG008			
P40591	HOXM_AZOVI	Hydrogenase expression/formation protein HoxM	Azotobacter vinelandii	207		hoxM			
Q6LY39	HDRC1_METMP	H(2)/formate:CoB-CoM heterodisulfide,ferredoxin reductase subunit C1 (EC 1.8.98.5) (EC 1.8.98.6) (CoB--CoM heterodisulfide reductase iron-sulfur subunit C1)	Methanococcus maripaludis (strain S2 / LL)	192	1.8.98.5; 1.8.98.6	hdrC1 MMP1154	PATHWAY: Cofactor metabolism; coenzyme M-coenzyme B heterodisulfide reduction; coenzyme B and coenzyme M from coenzyme M-coenzyme B heterodisulfide: step 1/1. {ECO:0000305}.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|PROSITE-ProRule:PRU00711};  Note=Binds 2 [4Fe-4S] cluster. {ECO:0000255|PROSITE-ProRule:PRU00711};	SUBUNIT: The heterodisulfide reductase is composed of three subunits; HdrA, HdrB and HdrC. B1 and B2 subunits are interchangeable, as are the C1 and C2 subunits. The heterodisulfide reductase forms a supercomplex with formylmethanofuran dehydrogenase (Fwd), F(420)-non-reducing hydrogenase (Vhu) and formate dehydrogenase (Fdh). {ECO:0000269|PubMed:20534465, ECO:0000269|PubMed:24039260}.
Q8PZ67	FPOF_METMA	F(420)H(2) dehydrogenase subunit F (EC 1.12.98.3) (EC 1.5.7.2) (Coenzyme F420 oxidoreductase (ferredoxin)) (F(420)H(2)-dependent phenazine dehydrogenase subunit F) (F(420)H(2)-dependent phenazine oxidoreductase subunit F) (FPO subunit F) (Methanophenazine hydrogenase subunit F) (Methanosarcina-phenazine hydrogenase subunit F)	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	346	1.12.98.3; 1.5.7.2	fpoF MM_0627		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000269|PubMed:21306561};  Note=Binds 2 [4Fe-4S] cluster. {ECO:0000269|PubMed:21306561}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:21306561}; 	SUBUNIT: The FPO complex is composed of at least 13 different subunits. {ECO:0000269|PubMed:10751389}.
P73722	LEXA_SYNY3	Transcription regulator LexA (LexA-related repressor)	Synechocystis sp. (strain PCC 6803 / Kazusa)	203		lexA sll1626			SUBUNIT: Monomer in solution, probably binds DNA as a dimer. {ECO:0000269|PubMed:18555801, ECO:0000305|PubMed:16238629}.
P21111	MCRY_METTH	Methyl-coenzyme M reductase II subunit beta (MCR II beta) (EC 2.8.4.1) (Coenzyme-B sulfoethylthiotransferase beta)	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	443	2.8.4.1	mrtB MTH_1132	PATHWAY: One-carbon metabolism; methyl-coenzyme M reduction; methane from methyl-coenzyme M: step 1/1. {ECO:0000305|PubMed:2269306}.	COFACTOR: Name=coenzyme F430; Xref=ChEBI:CHEBI:60540; Evidence={ECO:0000250|UniProtKB:P11560};  Note=Binds 2 coenzyme F430 non-covalently per MCR complex. Coenzyme F430 is a yellow nickel porphinoid. Methyl-coenzyme-M reductase is activated when the enzyme-bound coenzyme F430 is reduced to the Ni(I) oxidation state. {ECO:0000250|UniProtKB:P11560};	SUBUNIT: MCR is a hexamer of two alpha, two beta, and two gamma chains, forming a dimer of heterotrimers. {ECO:0000269|PubMed:2269306}.
P31884	MBHS_WOLSU	Quinone-reactive Ni/Fe-hydrogenase small chain (EC 1.12.5.1) (Hydrogen:quinone oxidoreductase) (Membrane-bound hydrogenase small subunit)	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	354	1.12.5.1	hydA WS1687		COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
A5UJD5	HYPA_METS3	Hydrogenase maturation factor HypA	Methanobrevibacter smithii (strain ATCC 35061 / DSM 861 / OCM 144 / PS)	125		hypA Msm_0108			
P0AAM1	CYBH_ECOLI	Probable Ni/Fe-hydrogenase 1 B-type cytochrome subunit	Escherichia coli (strain K12)	235		hyaC b0974 JW0956			
P21960	CYBH_BRADU	Probable Ni/Fe-hydrogenase B-type cytochrome subunit	Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110)	247		hupC bll6940			
P22658	HOXF_RHOOP	NAD-reducing hydrogenase HoxS subunit alpha (EC 1.12.1.2) (Fragment)	Rhodococcus opacus (Nocardia opaca)	37	1.12.1.2	hoxF		COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; Evidence={ECO:0000305};  Note=Binds 1 FMN. {ECO:0000305}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000305};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000305};	SUBUNIT: Tetramer of an alpha and a gamma subunits (flavin-containing dimer), and a delta and a nickel-containing beta subunits (hydrogenase dimer).
P22659	HOXU_RHOOP	NAD-reducing hydrogenase HoxS subunit gamma (EC 1.12.1.2) (Fragment)	Rhodococcus opacus (Nocardia opaca)	33	1.12.1.2	hoxU		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000305};  Note=Binds 3 [4Fe-4S] clusters per subunit. {ECO:0000305};	SUBUNIT: Tetramer of an alpha and a gamma subunits (flavin-containing dimer), and a delta and a nickel-containing beta subunits (hydrogenase dimer).
P31914	HOXV_CUPNH	Hydrogenase expression/formation protein HoxV	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	383		hoxV PHG011			
P17633	MBHS_RUBGE	Uptake hydrogenase small subunit (EC 1.12.99.6) (Hydrogenlyase) (Membrane-bound hydrogenase small subunit)	Rubrivivax gelatinosus (Rhodocyclus gelatinosus) (Rhodopseudomonas gelatinosa)	361	1.12.99.6	hupA hupS		COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
Q60339	FRHD_METJA	Coenzyme F420 hydrogenase subunit delta (Putative coenzyme F420 hydrogenase-processing subunit)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	183		frhD MJ0030			
P80490	FRHB_METBF	Coenzyme F420 hydrogenase subunit beta (EC 1.12.98.1) (8-hydroxy-5-deazaflavin-reducing hydrogenase subunit beta) (FRH)	Methanosarcina barkeri (strain Fusaro / DSM 804)	291	1.12.98.1	frhB Mbar_A0449		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; ; COFACTOR: Name=iron-sulfur cluster; Xref=ChEBI:CHEBI:30408; ; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; 	SUBUNIT: Pentamer of two alpha chains, two beta chains and a gamma chain.
P22661	HOXH_RHOOP	NAD-reducing hydrogenase HoxS subunit beta (EC 1.12.1.2) (Fragment)	Rhodococcus opacus (Nocardia opaca)	38	1.12.1.2	hoxH		COFACTOR: Name=FMN; Xref=ChEBI:CHEBI:58210; ; COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; 	SUBUNIT: Tetramer of an alpha and a gamma subunits (flavin-containing dimer), and a delta and a nickel-containing beta subunits (hydrogenase dimer).
P30781	HOXT_AZOVI	Hydrogenase expression/formation protein HoxT	Azotobacter vinelandii	153		hoxT			
Q00390	FRHA_METVO	Coenzyme F420 hydrogenase subunit alpha (EC 1.12.98.1) (8-hydroxy-5-deazaflavin-reducing hydrogenase subunit alpha) (FRH)	Methanococcus voltae	398	1.12.98.1	frhA frcA		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; ; COFACTOR: Name=iron-sulfur cluster; Xref=ChEBI:CHEBI:30408; ; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; 	SUBUNIT: Complex of alpha, beta and gamma subunits.
Q60341	FRHB_METJA	Coenzyme F420 hydrogenase subunit beta (EC 1.12.98.1) (8-hydroxy-5-deazaflavin-reducing hydrogenase subunit beta) (FRH)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	287	1.12.98.1	frhB MJ0032		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250}; ; COFACTOR: Name=iron-sulfur cluster; Xref=ChEBI:CHEBI:30408; Evidence={ECO:0000250};  Note=There are 12-13 Fe atoms per alpha/beta/gamma unit of the FRH. {ECO:0000250}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250}; 	SUBUNIT: Heterocomplex of the form (alpha(1)beta(1)gamma(1))(8). {ECO:0000250}.
Q50756	HDRA_METTM	H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit A (EC 1.8.98.5) (CoB--CoM heterodisulfide reductase iron-sulfur subunit A)	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	659	1.8.98.5	hdrA MTBMA_c17680	PATHWAY: Cofactor metabolism; coenzyme M-coenzyme B heterodisulfide reduction; coenzyme B and coenzyme M from coenzyme M-coenzyme B heterodisulfide: step 1/1. {ECO:0000305}.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|PROSITE-ProRule:PRU00711, ECO:0000305|PubMed:2121478};  Note=Binds 4 [4Fe-4S] clusters per subunit. {ECO:0000255|PROSITE-ProRule:PRU00711, ECO:0000305|PubMed:2121478}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000305|PubMed:2121478}; 	SUBUNIT: The heterodisulfide reductase is composed of three subunits; HdrA, HdrB and HdrC. It forms a complex with the F420-non-reducing hydrogenase (Mvh), which provides the reducing equivalents to the heterodisulfide reductase. {ECO:0000269|PubMed:12856108, ECO:0000269|PubMed:2121478, ECO:0000269|PubMed:21262829, ECO:0000269|PubMed:8119281}.
P23000	CYBH_AZOVI	Probable Ni/Fe-hydrogenase B-type cytochrome subunit	Azotobacter vinelandii	240		hoxZ			
Q58194	HMD_METJA	5,10-methenyltetrahydromethanopterin hydrogenase (EC 1.12.98.2) (H(2)-dependent methylene-H(4)MPT dehydrogenase) (H(2)-forming N(5),N(10)-methylenetetrahydromethanopterin dehydrogenase) (N(5),N(10)-methenyltetrahydromethanopterin hydrogenase)	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	358	1.12.98.2	hmd MJ0784	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (hydrogen route): step 1/1.		
P31894	COOF_RHORU	Iron-sulfur protein	Rhodospirillum rubrum	190		cooF			
Q2NEZ5	HYPA_METST	Hydrogenase maturation factor HypA	Methanosphaera stadtmanae (strain ATCC 43021 / DSM 3091 / JCM 11832 / MCB-3)	127		hypA Msp_1230			
Q8TY29	EHAA_METKA	Probable [NiFe]-hydrogenase-type-3 Eha complex membrane subunit A	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	97		ehaA MK0477			SUBUNIT: Putative multisubunit membrane-bound [NiFe]-hydrogenase eha is composed of at least 20 subunits. {ECO:0000250}.
