#proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type
122932	3.6.1.3	Adenosinetriphosphatase.	ATP + H(2)O = ADP + phosphate.	\N	Hemolytic anemia due to deficiency of adenosine triphosphatase; MIM:102800.	Purine metabolism	Nucleotide Metabolism	METABOLIC
123190	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
123942	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
126624	3.1.1.47	2-acetyl-1-alkylglycerophosphocholine esterase.	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine + H(2)O = 1-alkyl-sn- glycero-3-phosphocholine + acetate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
127732	3.6.3.1	Magnesium-ATPase.	ATP + H(2)O = ADP + phosphate.	Magnesium.	Progressive familial intrahepatic cholestasis; MIM:211600. Benign recurrent intrahepatic cholestasis; MIM:243300.	\N	\N	\N
128368	3.2.2.-	Hydrolyzing N-glycosyl compounds.	\N	\N	\N	\N	\N	\N
129365	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N
134953	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
136860	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Bile acid biosynthesis	Lipid Metabolism	METABOLIC
136860	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
136860	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
136860	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
136860	1.1.1.1	Alcohol dehydrogenase.	An alcohol + NAD(+) = an aldehyde or ketone + NADH.	Zinc or Iron.	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
139007	3.1.3.56	Inositol-1,4,5-trisphosphate 5-phosphatase.	D-myo-inositol 1,4,5-trisphosphate + H(2)O = D-myo-inositol 1,4-bisphosphate + phosphate.	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Synthesis and degradation of ketone bodies	Lipid Metabolism	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
139234	2.3.1.9	Acetyl-CoA C-acetyltransferase.	2 acetyl-CoA = CoA + acetoacetyl-CoA.	\N	Alpha-methylacetoaceticaciduria; MIM:203750.	Lysine degradation	Amino Acid Metabolism	METABOLIC
140149	6.2.1.3	Long-chain-fatty-acid--CoA ligase.	ATP + a long-chain carboxylic acid + CoA = AMP + diphosphate + an acyl-CoA.	\N	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
140319	5.1.3.2	UDP-glucose 4-epimerase.	UDP-glucose = UDP-galactose.	NAD.	Galactose epimerase deficiency; MIM:230350.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
140319	5.1.3.2	UDP-glucose 4-epimerase.	UDP-glucose = UDP-galactose.	NAD.	Galactose epimerase deficiency; MIM:230350.	Nucleotide sugars metabolism	Nucleotide Metabolism	METABOLIC
142575	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N
145147	3.2.-.-	Glycosylases.	\N	\N	\N	\N	\N	\N
145384	2.7.-.-	Transferring phosphorous-containing groups.	\N	\N	\N	\N	\N	\N
146192	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
146192	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
146192	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
148008	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
150428	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N
150444	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N
150586	2.4.1.207	Xyloglucan:xyloglucosyl transferase.	Breaks a beta-(1->4) bond in the backbone of a xyloglucan and transfers the xyloglucanyl segment on to O-4 of the non-reducing terminal glucose residue of an acceptor, which can be a xyloglucan or an oligosaccharide of xyloglucan.	\N	\N	\N	\N	\N
150725	3.4.22.-	Cysteine endopeptidases.	\N	\N	\N	\N	\N	\N
151605	3.1.3.68	2-deoxyglucose-6-phosphatase.	2-deoxy-D-glucose 6-phosphate + H(2)O = 2-deoxy-D-glucose + phosphate.	\N	\N	\N	\N	\N
151712	1.1.-.-	Acting on the CH-OH group of donors.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
151712	1.1.-.-	Acting on the CH-OH group of donors.	\N	\N	\N	Ethylbenzene degradation	Biodegradation of Xenobiotics	METABOLIC
154122	3.1.3.48	Protein-tyrosine-phosphatase.	Protein tyrosine phosphate + H(2)O = protein tyrosine + phosphate.	\N	\N	\N	\N	\N
154431	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
154431	3.6.1.-	In phosphorous-containing anhydrides.	\N	\N	\N	Folate biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
155235	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N
157302	6.5.1.1	DNA ligase (ATP).	ATP + {deoxyribonucleotide}(N) + {deoxyribonucleotide}(M) = AMP + diphosphate + {deoxyribonucleotide}(N+M).	\N	\N	\N	\N	\N
158165	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
159320	6.5.1.1	DNA ligase (ATP).	ATP + {deoxyribonucleotide}(N) + {deoxyribonucleotide}(M) = AMP + diphosphate + {deoxyribonucleotide}(N+M).	\N	\N	\N	\N	\N
159487	3.6.4.2	Dynein ATPase.	ATP + H(2)O = ADP + phosphate.	\N	\N	\N	\N	\N
160271	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N
160399	4.6.1.2	Guanylate cyclase.	GTP = 3',5'-cyclic GMP + diphosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	O-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Peptidoglycan biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - lact series	Metabolism of Complex Lipids	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - neolact series	Metabolism of Complex Lipids	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Globoside metabolism	Metabolism of Complex Lipids	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Chondroitin / heparan sulfate biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Keratan sulfate biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
160702	2.4.1.-	Hexosyltransferases.	\N	\N	\N	N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
161331	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
161510	6.5.1.1	DNA ligase (ATP).	ATP + {deoxyribonucleotide}(N) + {deoxyribonucleotide}(M) = AMP + diphosphate + {deoxyribonucleotide}(N+M).	\N	\N	\N	\N	\N
162292	3.6.4.1	Myosin ATPase.	ATP + H(2)O = ADP + phosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
162897	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
164108	1.1.1.102	3-dehydrosphinganine reductase.	Sphinganine + NADP(+) = 3-dehydrosphinganine + NADPH.	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
164782	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
165430	2.7.1.37	Protein kinase.	ATP + a protein = ADP + a phosphoprotein.	\N	\N	\N	\N	\N
165923	3.2.2.-	Hydrolyzing N-glycosyl compounds.	\N	\N	\N	\N	\N	\N
178372	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
178977	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
179390	3.3.1.1	Adenosylhomocysteinase.	S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine.	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
179390	3.3.1.1	Adenosylhomocysteinase.	S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine.	\N	\N	Methionine metabolism	Amino Acid Metabolism	METABOLIC
179476	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
179776	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	  RNA polymerase	TRANSCRIPTION	REGULATORY
179776	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
179776	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
180593	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
180642	6.2.1.12	4-coumarate--CoA ligase.	ATP + 4-coumarate + CoA = AMP + diphosphate + 4-coumaroyl-CoA.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
181578	4.4.1.14	1-aminocyclopropane-1-carboxylate synthase.	S-adenosyl-L-methionine = 1-aminocyclopropane-1-carboxylate + methylthioadenosine.	Pyridoxal-phosphate.	\N	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
182141	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
183228	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
183297	3.5.1.41	Chitin deacetylase.	Chitin + H(2)O = chitosan + acetate.	\N	\N	Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
183749	3.1.13.-	Exoribonucleases producing 5'-phosphomonoesters.	\N	\N	\N	\N	\N	\N
183781	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
185001	3.4.24.-	Metalloendopeptidases.	\N	\N	\N	\N	\N	\N
185340	5.3.1.4	L-arabinose isomerase.	L-arabinose = L-ribulose.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
185982	4.4.1.14	1-aminocyclopropane-1-carboxylate synthase.	S-adenosyl-L-methionine = 1-aminocyclopropane-1-carboxylate + methylthioadenosine.	Pyridoxal-phosphate.	\N	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
186065	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
186301	4.4.1.14	1-aminocyclopropane-1-carboxylate synthase.	S-adenosyl-L-methionine = 1-aminocyclopropane-1-carboxylate + methylthioadenosine.	Pyridoxal-phosphate.	\N	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
186793	5.4.99.-	Transferring other groups.	\N	\N	\N	\N	\N	\N
187505	4.6.1.1	Adenylate cyclase.	ATP = 3',5'-cyclic AMP + diphosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
189521	5.4.2.1	Phosphoglycerate mutase.	2-phospho-D-glycerate + 2,3-diphosphoglycerate = 3-phospho-D-glycerate + 2,3-diphosphoglycerate.	\N	Myopathy due to phosphoglycerate mutase deficiency; MIM:261670.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
189821	3.4.11.1	Leucyl aminopeptidase.	Release of an N-terminal amino acid, Xaa-|-Xbb-, in which Xaa is preferably Leu, but may be other amino acids including Pro although not Arg or Lys, and Xbb may be Pro.	Zinc.	\N	\N	\N	\N
190086	2.4.2.1	Purine-nucleoside phosphorylase.	Purine nucleoside + phosphate = purine + alpha-D-ribose 1-phosphate.	\N	T-cell immunodeficiency with neurologic disorder; MIM:164050.	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
190086	2.4.2.1	Purine-nucleoside phosphorylase.	Purine nucleoside + phosphate = purine + alpha-D-ribose 1-phosphate.	\N	T-cell immunodeficiency with neurologic disorder; MIM:164050.	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
190086	2.4.2.1	Purine-nucleoside phosphorylase.	Purine nucleoside + phosphate = purine + alpha-D-ribose 1-phosphate.	\N	T-cell immunodeficiency with neurologic disorder; MIM:164050.	Purine metabolism	Nucleotide Metabolism	METABOLIC
190296	3.1.2.6	Hydroxyacylglutathione hydrolase.	(S)-(2-hydroxyacyl)glutathione + H(2)O = glutathione + a 2-hydroxy acid anion.	\N	Glyoxalase II deficiency; MIM:138760.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
190350	1.2.1.12	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating).	D-glyceraldehyde 3-phosphate + phosphate + NAD(+) = 3-phospho-D- glyceroyl phosphate + NADH.	\N	\N	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
190350	1.2.1.12	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating).	D-glyceraldehyde 3-phosphate + phosphate + NAD(+) = 3-phospho-D- glyceroyl phosphate + NADH.	\N	\N	D-Arginine and D-ornithine metabolism	Metabolism of Other Amino Acids	METABOLIC
190460	4.6.1.1	Adenylate cyclase.	ATP = 3',5'-cyclic AMP + diphosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
190975	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	  RNA polymerase	TRANSCRIPTION	REGULATORY
190975	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
190975	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
191185	3.2.1.3	Glucan 1,4-alpha-glucosidase.	Hydrolysis of terminal 1,4-linked alpha-D-glucose residues successively from non-reducing ends of the chains with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
193619	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
193619	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
193619	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
194015	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	ATP synthesis	Energy Metabolism	METABOLIC
194015	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Flagellar assembly	\N	\N
194015	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Type III secretion system	SORTING AND DEGRADATION	REGULATORY
194117	3.5.1.41	Chitin deacetylase.	Chitin + H(2)O = chitosan + acetate.	\N	\N	Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
195791	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
197164	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	ATP synthesis	Energy Metabolism	METABOLIC
197164	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Flagellar assembly	\N	\N
197164	3.6.3.14	H(+)-transporting two-sector ATPase.	ATP + H(2)O + H(+)(In) = ADP + phosphate + H(+)(Out).	\N	\N	  Type III secretion system	SORTING AND DEGRADATION	REGULATORY
197182	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
197195	1.3.1.42	12-oxophytodienoate reductase.	8-[(1R,2R)-3-oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate + NADP(+) = (15Z)-12-oxophyto-10,15-dienoate + NADPH.	\N	\N	\N	\N	\N
197254	4.6.1.1	Adenylate cyclase.	ATP = 3',5'-cyclic AMP + diphosphate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
197266	3.4.21.-	Serine endopeptidases.	\N	\N	\N	\N	\N	\N
197276	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N
197296	3.1.1.47	2-acetyl-1-alkylglycerophosphocholine esterase.	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine + H(2)O = 1-alkyl-sn- glycero-3-phosphocholine + acetate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
197336	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
197336	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
197336	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
197336	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
197336	2.7.1.-	Phosphotransferases with an alcohol group as acceptor.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
197337	3.5.3.1	Arginase.	L-arginine + H(2)O = L-ornithine + urea.	Manganese.	Argininemia; MIM:207800.	Urea cycle and metabolism of amino groups	Amino Acid Metabolism	METABOLIC
197337	3.5.3.1	Arginase.	L-arginine + H(2)O = L-ornithine + urea.	Manganese.	Argininemia; MIM:207800.	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
197445	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N
197552	3.5.1.-	In linear amides.	\N	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
197552	3.5.1.-	In linear amides.	\N	\N	\N	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
197552	3.5.1.-	In linear amides.	\N	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
197552	3.5.1.-	In linear amides.	\N	\N	\N	Lipopolysaccharide biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
197607	3.1.26.4	Ribonuclease H.	Endonucleolytic cleavage to 5'-phosphomonoester.	\N	\N	\N	\N	\N
197648	6.1.1.22	Asparagine--tRNA ligase.	ATP + L-asparagine + tRNA(Asn) = AMP + diphosphate + L-asparaginyl- tRNA(Asn).	\N	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
197648	6.1.1.22	Asparagine--tRNA ligase.	ATP + L-asparagine + tRNA(Asn) = AMP + diphosphate + L-asparaginyl- tRNA(Asn).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
197672	2.7.8.1	Ethanolaminephosphotransferase.	CDP-ethanolamine + 1,2-diacylglycerol = CMP + a phosphatidylethanolamine.	\N	\N	Sphingophospholipid biosynthesis	Metabolism of Complex Lipids	METABOLIC
197672	2.7.8.1	Ethanolaminephosphotransferase.	CDP-ethanolamine + 1,2-diacylglycerol = CMP + a phosphatidylethanolamine.	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC
197672	2.7.8.1	Ethanolaminephosphotransferase.	CDP-ethanolamine + 1,2-diacylglycerol = CMP + a phosphatidylethanolamine.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
