Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
O14521	DHSD_HUMAN	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial (CybS) (CII-4) (QPs3) (Succinate dehydrogenase complex subunit D) (Succinate-ubiquinone oxidoreductase cytochrome b small subunit) (Succinate-ubiquinone reductase membrane anchor subunit)	Homo sapiens (Human)	159		SDHD SDH4	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.		SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD.
P51055	DHSC_COXBU	Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556)	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	125		sdhC CBU_1403	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
P51054	SDHA_COXBU	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	587	1.3.5.1	sdhA CBU_1401	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, cytochrome b-556 and a hydrophobic protein. {ECO:0000250|UniProtKB:P0AC41}.
Q3T189	SDHB_BOVIN	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (IP)	Bos taurus (Bovine)	280	1.3.5.1	SDHB	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF1; the interaction is required for iron-sulfur cluster incorporation into SDHB (By similarity). {ECO:0000250|UniProtKB:P21912, ECO:0000250|UniProtKB:Q007T0}.
Q0QF01	SDHA_PIG	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Sus scrofa (Pig)	664	1.3.5.1	SDHA	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000305|PubMed:15989954}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:15989954}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (PubMed:15989954, PubMed:17480203). Interacts with SDHAF2/SDH5; interaction is required for FAD attachment (By similarity). Interacts with TRAP1 (By similarity). {ECO:0000250|UniProtKB:P31040, ECO:0000269|PubMed:15989954, ECO:0000269|PubMed:17480203}.
P08065	SDHA_BACSU	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Bacillus subtilis (strain 168)	586	1.3.5.1	sdhA citF BSU28440	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: In B.subtilis succinate dehydrogenase forms part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur protein and cytochrome b-558.
A8WPF0	SDHB_CAEBR	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Caenorhabditis briggsae	282	1.3.5.1	sdhb-1 CBG00872	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250|UniProtKB:Q9YHT2};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250|UniProtKB:Q9YHT2}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250|UniProtKB:Q9YHT2};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250|UniProtKB:Q9YHT2}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250|UniProtKB:Q9YHT2};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250|UniProtKB:Q9YHT2};	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250|UniProtKB:Q9YHT2}.
P21912	SDHB_HUMAN	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Homo sapiens (Human)	280	1.3.5.1	SDHB SDH SDH1	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF1; the interaction is required for iron-sulfur cluster incorporation into SDHB (PubMed:26749241). {ECO:0000250|UniProtKB:Q007T0, ECO:0000269|PubMed:26749241}.
B0BM36	SDHB_XENTR	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	284	1.3.5.1	sdhb	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) sdha, iron-sulfur protein (IP) sdhb, and a cytochrome b composed of sdhc and sdhd. {ECO:0000250}.
Q8HXW3	SDHA_MACFA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	664	1.3.5.1	SDHA QccE-14114	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF2/SDH5; interaction is required for FAD attachment (By similarity). Interacts with TRAP1 (By similarity). {ECO:0000250|UniProtKB:P31040, ECO:0000250|UniProtKB:Q0QF01}.
Q007T0	SDHB_PIG	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Sus scrofa (Pig)	280	1.3.5.1	SDHB	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (PubMed:15989954). Interacts with SDHAF1; the interaction is required for iron-sulfur cluster incorporation into SDHB (By similarity). {ECO:0000250|UniProtKB:P21912, ECO:0000269|PubMed:15989954}.
O53368	SDHC_MYCTU	Succinate dehydrogenase 2 membrane subunit SdhC	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	144		sdhC Rv3316 RVBD_3316 LH57_18125 P425_03457		COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250|UniProtKB:P69054};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250|UniProtKB:P69054};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (SdhA), an iron-sulfur protein (SdhB), plus two membrane-anchoring proteins (SdhC and SdhD). {ECO:0000305|PubMed:25412183}.
Q68XS0	SDHB_RICTY	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	Rickettsia typhi (strain ATCC VR-144 / Wilmington)	261	1.3.5.1	sdhB RT0086	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein.
Q801S2	SDHAB_XENLA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit B, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II B) (Fp)	Xenopus laevis (African clawed frog)	665	1.3.5.1	sdha-b	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250|UniProtKB:Q0QF01}.
Q48838	SDHA_LACSK	Probable L-serine dehydratase, alpha chain (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-SD) (Fragment)	Lactobacillus sakei	209	4.3.1.17	sdhA	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Heterodimer of an alpha chain and a beta chain. {ECO:0000250}.
Q92JJ8	SDHB_RICCN	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	261	1.3.5.1	sdhB RC0069	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein.
P33074	SDHB_PEPAS	L-serine dehydratase, beta chain (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-SD)	Peptoniphilus asaccharolyticus (Peptostreptococcus asaccharolyticus)	222	4.3.1.17	sdhB	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Heterooctamer of four alpha chains and four beta chains.
Q4UN71	SDHB_RICFE	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) (Rickettsia azadi)	261	1.3.5.1	sdhB RF_0136	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein.
P0AC43	SDHA_ECO57	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Escherichia coli O157:H7	588	1.3.5.1	sdhA Z0877 ECs0748	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. The complex forms trimers. {ECO:0000250|UniProtKB:P0AC41}.
Q8ZQU2	SDHB_SALTY	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	238	1.3.5.1	sdhB STM0735	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. {ECO:0000250}.
Q9ZEA1	SDHB_RICPR	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	Rickettsia prowazekii (strain Madrid E)	261	1.3.5.1	sdhB RP044	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein.
Q09508	SDHA_CAEEL	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP)	Caenorhabditis elegans	646	1.3.5.1	sdha-1 C03G5.1/D2021.3	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250|UniProtKB:Q0QF01}.
Q92J97	SDHA_RICCN	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	596	1.3.5.1	sdhA RC0170	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. {ECO:0000250|UniProtKB:P0AC41}.
P80477	SDHB_PORPU	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Porphyra purpurea (Red seaweed) (Ulva purpurea)	239	1.3.5.1	SDH2 SDHB	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250}.
Q9YHT2	SDHB_CHICK	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Gallus gallus (Chicken)	290	1.3.5.1	SDHB	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD. {ECO:0000269|PubMed:15805592, ECO:0000269|PubMed:16371358, ECO:0000269|PubMed:16935256}.
Q4UJM1	SDHA_RICFE	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) (Rickettsia azadi)	596	1.3.5.1	sdhA RF_1159	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. {ECO:0000250|UniProtKB:P0AC41}.
Q920L2	SDHA_RAT	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Rattus norvegicus (Rat)	656	1.3.5.1	Sdha	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF2/SDH5; interaction is required for FAD attachment (By similarity). Interacts with TRAP1 (By similarity). {ECO:0000250|UniProtKB:P31040, ECO:0000250|UniProtKB:Q0QF01}.
Q7ZVF3	SDHA_DANRE	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Danio rerio (Zebrafish) (Brachydanio rerio)	661	1.3.5.1	sdha si:dkeyp-84f11.2	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250|UniProtKB:Q0QF01}.
P21801	SDHB_YEAST	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	266	1.3.5.1	SDH2 SDH SDHB YLL041C	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250}.
A7ZV25	FRDC_ECO24	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O139:H28 (strain E24377A / ETEC)	131		frdC EcE24377A_4711			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
Q59659	DHSC_PARDE	Succinate dehydrogenase cytochrome b556 subunit (Cytochrome b-556)	Paracoccus denitrificans	130		sdhC	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle.	COFACTOR: Name=heme; Xref=ChEBI:CHEBI:30413; Evidence={ECO:0000250};  Note=The heme is bound between the two transmembrane subunits. {ECO:0000250};	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, plus two membrane-anchoring proteins, SdhC and SdhD. The complex can form homotrimers (By similarity). {ECO:0000250}.
B7M8R7	FRDC_ECO8A	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli O8 (strain IAI1)	131		frdC ECIAI1_4389			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B7LC13	FRDC_ECO55	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli (strain 55989 / EAEC)	131		frdC EC55989_4709			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
B1XDQ7	FRDC_ECODH	Fumarate reductase subunit C (Fumarate reductase 15 kDa hydrophobic protein)	Escherichia coli (strain K12 / DH10B)	131		frdC ECDH10B_4347			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00708}.
P21914	SDHB_DROME	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Drosophila melanogaster (Fruit fly)	297	1.3.5.1	SdhB SDH CG3283	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250}.
P31038	SDHA_RICPR	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Rickettsia prowazekii (strain Madrid E)	596	1.3.5.1	sdhA RP128	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. {ECO:0000250|UniProtKB:P0AC41}.
