Protein ID	Transcribed	Expression [TPM]	JGI EC	Bidir EC	Bidir Subunit	Uniprot hit
999428	Y	0.5799206666666668	2.7.7.6	2.7.7.6	SUBUNIT: Component of the RNA polymerase III (Pol III) complex consisting of 17 subunits. {ECO:0000250}.	O94666
1624925	Y	4.596046666666666			SUBUNIT: The RNase H2 complex is a heterotrimer composed of the catalytic subunit RNASEH2A and the non-catalytic subunits RNASEH2B and RNASEH2C. {ECO:0000250}.	Q5XI96
1426538	Y	19.368996666666668		3.4.11.-		P70981
1751394	Y	1.4740636			SUBUNIT: Interacts with SPAG16 AND SPAG17. {ECO:0000269|PubMed:12391165, ECO:0000269|PubMed:15827353}.	Q9JLI7
1644846	Y	11.35772	6.3.5.1	6.3.5.1		P38795
1640980	Y	702.3851123333334	3.3.1.1	3.3.1.1		O93477
1050709	Y	2597.8439792566664				P35679
919738	Y	10.018713333333332			SUBUNIT: Component of the fcp1/TFIIF/polII complex via interaction of tfg3 with both tfg1/TFIIF-alpha and tfg2/TFIIF-beta subunits.	O94424
1624009	Y	8.64789				Q0V9J5
1711469	Y	9.101763333333333			SUBUNIT: Interacts with WDR60. {ECO:0000250|UniProtKB:Q8WW35}.	Q32P71
1663621	Y	1.7450916666666665			SUBUNIT: Component of the npc107-120 complex which consists of nup85, nup107, nup120, nup131, nup132 and seh1. Interacts with nup107. {ECO:0000269|PubMed:15226438}.	Q9UTH0
1339121	Y	1.5439999999999998				Q00737
1624018	Y	0.5244312				E9Q355
495776	Y	36.07275633333333		2.7.11.1	SUBUNIT: Interacts with PAK1. Interacts with chloride channel proteins SLC12A6 isoform 2, SLC12A1 and SLC12A2 but not with SLC12A4 and SLC12A7, possibly establishing sensor/signaling modules that initiate the cellular response to environmental stress. Interacts with RELL1, RELL2 and RELT. Interacts with PLSCR1 in the presence of RELT. {ECO:0000250|UniProtKB:O95747, ECO:0000250|UniProtKB:Q6P9R2}.	Q863I2
1272777	Y	28.8661		3.6.5.3		Q10251
1652637	Y	260.17470000000003	6.3.2.19		SUBUNIT: Heterodimer with ubc13.	O74983
1713940	Y	1.2995433333333335				Q54JW5
1061736	Y	128.41803333333334		2.8.1.7	SUBUNIT: Binds ISCU/NIFUN. Forms a complex with LYRM4. Interacts with HSPA9. {ECO:0000250|UniProtKB:Q9Y697}.	Q5RDE7
1416346	Y	0.20444969999999998				Q54K81
1429574	N				SUBUNIT: Interacts with missfolded ER lumenal proteins. {ECO:0000250}.	Q4WCG2
1708133	Y	2.7205				Q9FI43
1349465	Y	0.0				P76344
1268047	Y	144.8809		5.1.99.6		B3N0Q8
1334772	Y	6.962446666666666			SUBUNIT: Heterodimer with BUD23; this heterodimerization is necessary for the metabolic stability and activity of the catalytic subunit BUD23 (By similarity). Heterodimer with N6AMT1/HEMK2 (PubMed:26797129). Heterodimer with ALKBH8 (By similarity). Heterodimer with METTL5; this heterodimerization is necessary for the stability of the catalytic subunit METTL5 (By similarity). {ECO:0000250|UniProtKB:Q9UI30, ECO:0000269|PubMed:26797129}.	Q9DCG9
1695607	Y	11.183323			SUBUNIT: Component of the CSN complex, probably composed of cops1, cops2, cops3, cops4, cops5, cops6, cops7, cops8 and cops9. {ECO:0000250|UniProtKB:P61201}.	Q6IR75
1034977	Y	0.8606218666666667	3.1.3.36	3.1.3.36	SUBUNIT: Interacts with APPL1, PHETA1 and PHETA2. Interacts with several Rab GTPases, at least RAB1A, RAB2A, RAB5A, RAB6A, RAB8A, RAB9A and RAB33B; these interactions may play a dual role in targeting INPP5B to the specific membranes and stimulating its phosphatase activity. Interacts preferentially with non-phosphorylated RAB8A; phosphoryation of RAB8A on 'Thr-72' disrupts this interaction (By similarity). Interacts with INPP5F (PubMed:25869668). {ECO:0000250|UniProtKB:P32019, ECO:0000269|PubMed:25869668}.	Q8K337
91944	Y	12.915673333333332				Q9JII7
1271473	Y	62.82123333333334			SUBUNIT: Interacts with 'Lys-63'-linked polyubiquitin chains. Interacts with DSK2a. {ECO:0000269|PubMed:20059542}.	O48726
1674312	Y	11.747733333333334	1.1.1.21			P76234
1711039	Y	809.4208	3.5.99.5			P52761
1009793	Y	0.6923941666666666				P50944
924834	Y	0.9376706666666667			SUBUNIT: Forms a heterodimer with the catalytic subunit mettl1. {ECO:0000255|HAMAP-Rule:MF_03056}.	Q7ZY78
1731188	Y	8.311027666666666	1.6.99.1	1.-.-.-		P54524
972582	Y	2.3421623333333335			SUBUNIT: Component of splicing factor SF3B complex which is composed of at least eight subunits; SF3B1, SF3B2, SF3B3, SF3B4, SF3B5, SF3B6, PHF5A and DDX42. SF3B associates with the splicing factor SF3A and a 12S RNA unit to form the U2 small nuclear ribonucleoproteins complex (U2 snRNP). {ECO:0000250|UniProtKB:O75533}.	O57683
1653134	Y	0.938033			SUBUNIT: Interacts with MAPK1; independently of MAPK1 phosphorylation status (By similarity). Interacts with CARHSP1/Crhsp-24 (PubMed:11842224). Interacts (via FQQ motif) with FBXW7 (via F-box domain); the interaction is direct and prevents FBXW7 interaction with SKP1, a component of the SCF(FBXW7) complex (By similarity). {ECO:0000250|UniProtKB:Q8WUJ0, ECO:0000269|PubMed:11842224}.	Q60969
1693187	Y	7.876459999999999		3.1.3.104		P42962
1681657	Y	21.171003333333335	3.4.21.-	3.4.21.-		Q8LB17
988187	Y	4.312585666666666		2.7.11.1; 2.7.11.26	SUBUNIT: Homodimer (PubMed:16472737). Interacts (when phosphorylated at Thr-539) with YWHAZ (By similarity). Interacts with MTCL1; the interaction is direct and increases MARK2 microtubule-binding ability (By similarity). Interacts with PAK5; leading to inhibit the protein kinase activity (PubMed:16014608). Interacts with MAPT/TAU (By similarity). Interacts with YWHAB, YWHAG and YWHAQ (By similarity). {ECO:0000250|UniProtKB:Q7KZI7, ECO:0000269|PubMed:16014608, ECO:0000269|PubMed:16472737}.	O08679
1724287	Y	4.12965			SUBUNIT: Interacts with the origin recognition complex (ORC) and is recruited to the ars1 origin of replication. Interacts with cdt1, pop1 and pop2. {ECO:0000269|PubMed:10209119, ECO:0000269|PubMed:10766248, ECO:0000269|PubMed:11850415, ECO:0000269|PubMed:9203581, ECO:0000269|PubMed:9653157}.	P41411
1744295	Y	1.7537713333333336		2.1.1.-		Q6DJF8
391403	Y	24.430066666666665	6.3.2.19			Q5A1M4
1749484	Y	45.457383333333325				Q54F15
1627300	Y	3.1994780018972464			SUBUNIT: Interacts with RAP1GDS1. {ECO:0000250|UniProtKB:Q5HYI8}.	Q9D4V7
1276838	Y	3.0493356666666664		3.6.4.13	SUBUNIT: Identified in the spliceosome C complex. {ECO:0000269|PubMed:11991638}.	Q9H5Z1
1685004	Y	0.5508719999999999		3.2.1.-		Q93RG0
1306141	Y	39.535897				A4SE48
1429296	Y	6.174524833333333	2.4.2.30			Q4UMH6
1065361	Y	285.4921431	6.1.1.4	6.1.1.4		Q10490
4944	Y	0.9961725999999999			SUBUNIT: Component of the IFT complex A (IFT-A) complex. IFT-A complex is divided into a core subcomplex composed of IFT122:IFT140:WDR19 which is associated with TULP3 and a peripheral subcomplex composed of IFT43:WDR35:TTC21B (By similarity). Interacts (via C-terminal region) with IFT122 (via C-terminal region) (By similarity). Interacts with BBS1 (PubMed:22922713). Interacts with TTC25 (PubMed:25860617). {ECO:0000250|UniProtKB:Q8NEZ3, ECO:0000269|PubMed:22922713, ECO:0000269|PubMed:25860617}.	Q3UGF1
1023878	Y	1.2186666666666666		3.6.1.59		Q9P7C9
1672887	Y	0.1876			SUBUNIT: Interacts with IFT88. {ECO:0000250|UniProtKB:Q8IYG6}.	Q4V8C9
1650120	Y	184.4671239			SUBUNIT: Homodimer (By similarity). Interacts with unc45b and myosin. {ECO:0000250|UniProtKB:P07900, ECO:0000269|PubMed:17586488, ECO:0000269|PubMed:18347070}.	Q90474
1001744	Y	3.691366666666667	3.1.-.-	3.1.-.-		Q03264
1625845	Y	11.577146666666668				Q92368
1426536	Y	2.8324988333333336		2.3.1.-		E9F8M3
934067	N			2.7.11.1		Q551H4
1668497	Y	3.600423299999999			SUBUNIT: Homodimer. Interacts with CYP19-4/CYP5 in vitro. {ECO:0000269|PubMed:10715321}.	Q42510
1617931	Y	8381.654806366927	1.2.1.12	1.2.1.12; 2.6.99.-	SUBUNIT: Homotetramer. Interacts with EIF1AD, USP25, PRKCI and WARS1. Interacts with TPPP; the interaction is direct. Interacts (when S-nitrosylated) with SIAH1; leading to nuclear translocation. Interacts with RILPL1/GOSPEL, leading to prevent the interaction between GAPDH and SIAH1 and prevent nuclear translocation. Interacts with CHP1; the interaction increases the binding of CHP1 with microtubules. Associates with microtubules. Interacts with phosphorylated RPL13A (By similarity). Component of the GAIT complex. Interacts with FKBP6; leading to inhibit GAPDH catalytic activity (By similarity). {ECO:0000250, ECO:0000250|UniProtKB:P04406}.	P17244
1646994	N				SUBUNIT: Component of the precatalytic spliceosome (spliceosome B complex). Component of the U4/U6-U5 tri-snRNP complex, a building block of the precatalytic spliceosome (spliceosome B complex). The U4/U6-U5 tri-snRNP complex is composed of the U4, U6 and U5 snRNAs and at least PRPF3, PRPF4, PRPF6, PRPF8, PRPF31, SNRNP200, TXNL4A, SNRNP40, SNRPB, SNRPD1, SNRPD2, SNRPD3, SNRPE, SNRPF, SNRPG, DDX23, CD2BP2, PPIH, SNU13, EFTUD2, SART1 and USP39, plus LSM2, LSM3, LSM4, LSM5, LSM6, LSM7 and LSM8. LSM2, LSM3, LSM4, LSM5, LSM6, LSM7 and LSM8 form a heptameric, ring-shaped subcomplex (the LSM2-8 complex) that is part of the U4/U6-U5 tri-snRNP complex and the precatalytic spliceosome. {ECO:0000250|UniProtKB:Q9Y4Y9}.	P62322
1679206	Y	2.0378597666666667	4.99.1.1	4.99.1.1	SUBUNIT: Monomer. {ECO:0000250|UniProtKB:P22830}.	O57478
1713900	Y	9.076333333333332	2.7.1.24	2.7.1.24		O34932
1051461	Y	0.3394798333333333	3.2.1.4	3.2.1.4		P17974
1739479	Y	0.9356350000000001			SUBUNIT: TFIID is composed of TATA binding protein (TBP) and a number of TBP-associated factors (TAFs).	Q09813
1654114	Y	34.06528333333333			SUBUNIT: Interacts with DNF3; interaction is required for proper expression and endoplasmic reticulum (ER) export of either partner. {ECO:0000269|PubMed:17093059, ECO:0000269|PubMed:19411703}.	P53740
1638464	Y	2.9784330000000003			SUBUNIT: Component of the GINS complex which is a heterotetramer of SLD5, PSF1, PSF2 and PSF3. {ECO:0000250}.	Q6BZ44
1675066	Y	1.4990466666666666	6.3.2.19	2.3.2.26		Q08CZ0
1697787	Y	0.7598533333333334			SUBUNIT: Interacts with cdc13, mad3 and mes1. {ECO:0000269|PubMed:11909965, ECO:0000269|PubMed:15791259}.	P78972
1311483	Y	11.668366666666666	2.7.7.3			Q10350
1066021	N			3.6.4.-		Q6GZW6
1424523	Y	4.768583333333333		2.7.11.1	SUBUNIT: Identified in the spliceosome C complex. Interacts with Clk1 C-terminus. {ECO:0000269|PubMed:11991638}.	Q13523
919173	Y	12.217133333333331		2.7.7.1; 2.7.7.18		P53204
924643	Y	1.0076660000000002			SUBUNIT: Interacts with eso1 and hrk1. {ECO:0000269|PubMed:11598020, ECO:0000269|PubMed:20929775}.	Q9HFF5
936527	Y	7.17372			SUBUNIT: Interacts (via ZRF1-UBD region) with ID1. Component of ribosome-associated complex (RAC), a heterodimer composed of Hsp70/DnaK-type chaperone HSPA14 and Hsp40/DnaJ-type chaperone DNAJC2 (By similarity). {ECO:0000250}.	Q7TQ20
951926	Y	1.3914				O14357
1012201	Y	6.073340133333335		2.5.1.75		P07884
1632951	Y	5.05295			SUBUNIT: Heterotetramer; composed of two copies of TRM6 and two copies of TRM61. {ECO:0000250|UniProtKB:P41814}.	Q6CF35
1653246	Y	7.539516666666667			SUBUNIT: Component of the 7-subunit TFIIH core complex composed of XPB/ptr8, XPD/rad15, ssl1, tfb1, tfb2, tfb4 and tfb5, which is active in NER. The core complex associates with the 3-subunit CTD-kinase module TFIIK composed of mcs2/cyclin H, mcs6/cdk7 and pmh1/tfb3 to form the 10-subunit holoenzyme (holo-TFIIH) active in transcription. {ECO:0000269|PubMed:14534314}.	P87303
1286718	N				SUBUNIT: Component of the 19S proteasome regulatory particle complex. The 26S proteasome consists of a 20S core particle (CP) and two 19S regulatory subunits (RP). The regulatory particle is made of a lid composed of 9 subunits including PSMD3, a base containing 6 ATPases and few additional components (PubMed:27428775, PubMed:27342858). Interacts with UBQLN1 (via ubiquitin-like domain) (PubMed:15147878). Interacts with ERCC6 (PubMed:26030138). {ECO:0000269|PubMed:15147878, ECO:0000269|PubMed:26030138, ECO:0000269|PubMed:27342858, ECO:0000269|PubMed:27428775}.	O43242
1287283	Y	3.878736		2.1.1.225		Q6C4F8
953642	Y	3.9282			SUBUNIT: Heterotetramer of subunits RFC2, RFC3, RFC4 and RFC5 that can form a complex either with RFC1 or with RAD17. The former interacts with PCNA in the presence of ATP, while the latter has ATPase activity but is not stimulated by PCNA (By similarity). {ECO:0000250}.	Q8R323
953923	Y	0.4688056666666667			SUBUNIT: Component of the DCX(DTL) E3 ubiquitin ligase complex, at least composed of cul4 (cul4a or cul4b), ddb1, dtl/cdt2 and rbx1. {ECO:0000250}.	Q5RHI5
996394	N					Q2GZQ4
924276	N					Q7ZUW2
944964	Y	52.02553333333333		1.3.1.102	SUBUNIT: Homodimer. {ECO:0000269|PubMed:11117876, ECO:0000269|PubMed:17945329, ECO:0000269|Ref.4}.	Q9SLN8
1621916	Y	0.5225623333333334			SUBUNIT: Interacts with cdc10 and cdk9. {ECO:0000269|PubMed:12475973}.	P41412
1624082	Y	208.00090666666668		2.5.1.54	SUBUNIT: Homotetramer. {ECO:0000250}.	P0AB92
944390	N		2.4.1.186	2.4.1.186	SUBUNIT: Forms a heterooctamer with one molecule of gyg-1 bound to each protomer of the gys-1 homotetramer. The N-terminus of gys-1 is involved in interprotomer contacts with gyg-1. The interaction with gys-1 is required for glycogen production but is not required for gys-1 intrinsic activity. {ECO:0000269|PubMed:24982189}.	H2KYQ5
108469	Y	10.039866666666667	3.1.3.16	3.1.3.16	SUBUNIT: Monomer. {ECO:0000269|PubMed:11934898}.	Q9P376
924626	N		3.1.3.36	3.1.3.-	SUBUNIT: Component of the PI(3,5)P2 regulatory complex, composed of ATG18, FIG4, FAB1, VAC14 and VAC7. VAC14 nucleates the assembly of the complex and serves as a scaffold. {ECO:0000269|PubMed:18653468, ECO:0000269|PubMed:19037259}.	P42837
1032137	Y	4.232751				Q5U2X2
1695134	Y	3.5557133333333333	2.1.1.-	2.1.1.-		O94268
1733214	Y	6.054813333333333		1.-.-.-		O13991
1724816	Y	0.4296686666666667	2.7.4.6	2.7.4.6		Q9QXL8
1028800	Y	11.103924666666668			SUBUNIT: Component of a heterotrimeric complex containing IMP3, IMP4 and MPHOSPH10. Interacts with IMP3 and IMP4. {ECO:0000269|PubMed:12655004}.	O00566
967681	Y	161.25699999999998			SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c', c'' and d). Interacts with AP2M1 (By similarity). {ECO:0000250}.	O46563
1706312	Y	375.47166666666664	6.3.2.6	6.3.2.6		C6BVA6
1700644	Y	108.70586333333334		2.7.11.1	SUBUNIT: Tetramer composed of an alpha chain, an alpha' and two beta chains.	P40231
1274142	N					Q8NKF4
1312471	Y	1.6026356666666668	2.1.1.43	2.1.1.359		Q1DU03
174400	Y	0.20249766666666666		3.2.1.4		P16218
1738297	Y	1.8595066666666666		1.3.1.94; 1.3.1.22		D2HBV9
1722975	Y	8.573283333333334		3.1.1.97	SUBUNIT: Interacts with INCA1. {ECO:0000269|PubMed:21750715}.	Q9BTV6
1070415	Y	13.062743333333335			SUBUNIT: Interacts with EIF4A, EIF4E, eIF3 and PABPC1. Part of a complex with EIF4E. eIF4F is a multi-subunit complex, the composition of which varies with external and internal environmental conditions. It is composed of at least EIF4A, EIF4E and EIF4G1/EIF4G3. EIF4G1/EIF4G3 interacts through its C-terminus with the serine/threonine kinases MKNK1, and with MKNK2. Appears to act as a scaffold protein, holding these enzymes in place to phosphorylate eIF4E. Non-phosphorylated EIF4EBP1 competes with EIF4G1/EIFG3 to interact with EIF4E; insulin stimulated MAP-kinase (MAPK1 and MAPK3) phosphorylation of EIF4EBP1 causes dissociation of the complex allowing EIF4G1/EIF4G3 to bind and consequent initiation of translation. EIF4G1/EIF4G3 interacts with PABPC1 to bring about circularization of the mRNA (By similarity). {ECO:0000250}.	Q80XI3
1360015	Y	22.37918666666667		2.7.11.13	SUBUNIT: Interacts with rho2. {ECO:0000269|PubMed:11102532}.	P36583
1747614	Y	34.949666666666666			SUBUNIT: Heterodimer with NPLOC4, this heterodimer binds VCP and inhibits Golgi membrane fusion. Interacts with USP13 (By similarity). Interacts with ZFAND2B; probably through VCP (PubMed:24160817). {ECO:0000250|UniProtKB:Q92890, ECO:0000269|PubMed:24160817}.	P70362
1640145	Y	14.260176666666666		2.1.1.-	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:Q06287}.	Q10107
1700616	Y	0.39459299999999997				A2RRH5
957614	Y	4351.900227337398				O13614
1417335	Y	0.559894			SUBUNIT: Found in a complex with TTLL6. {ECO:0000250}.	F1MUG2
1058652	Y	86.04975333333334			SUBUNIT: Oligomeric complex that consists of at least the alpha, beta, beta', gamma, delta, epsilon and zeta subunits.	P35604
1287456	Y	4.819179999999999	2.4.1.11	2.4.1.11		O93869
1618145	Y	10.076166666666666				P49022
1623564	Y	396.772	1.8.1.4	1.8.1.15	SUBUNIT: Homodimer. {ECO:0000269|PubMed:10512639}.	P9WHH3
947742	Y	106.2294			SUBUNIT: Component of the SCF (SKP1-CUL1-F-box protein) E3 ubiquitin ligase complexes. {ECO:0000250}.	Q4WTT8
1687371	Y	30.276535			SUBUNIT: Interacts with the SMN complex. {ECO:0000269|PubMed:18621711}.	Q9VU02
977542	Y	335.81838999999997	6.1.1.11	6.1.1.11	SUBUNIT: Homodimer. The tRNA molecule binds across the dimer (By similarity). {ECO:0000250}.	O14018
984940	Y	7.31578			SUBUNIT: Component of the TIM22 complex, whose core is composed of TIM22 and TIM54, associated with the 70 kDa heterohexamer composed of TIM9 and TIM10 (or TIM8 and TIM13). {ECO:0000250|UniProtKB:Q12328}.	Q6CRJ6
998861	Y	1.6857166666666665	3.6.4.-	3.6.4.-	SUBUNIT: Interacts with rhp51. {ECO:0000269|PubMed:14551247}.	P41410
1289465	Y	3.170586666666667				Q24K12
1049455	Y	175.45716666666667			SUBUNIT: Homodimer. {ECO:0000250}.	O74752
1722269	Y	107.01533333333333				P0CT30
950789	Y	2631.0340333333334			SUBUNIT: Component of the small ribosomal subunit. Mature ribosomes consist of a small (40S) and a large (60S) subunit. The 40S subunit contains about 33 different proteins and 1 molecule of RNA (18S). The 60S subunit contains about 49 different proteins and 3 molecules of RNA (25S, 5.8S and 5S). Interacts with RPS21. {ECO:0000255|HAMAP-Rule:MF_03015}.	Q0UR95
926198	N				SUBUNIT: Binds to cdc4 and rlc1.	Q9USI6
1362113	Y	62.753441333333335				O74919
1281773	N		3.4.24.-	3.4.24.-		Q8LQJ8
1353281	Y	22.832866666666664				P35085
1677651	Y	15.889679333333333	3.5.4.5	3.5.4.5	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:15689149}.	P32320
952101	Y	9.438520333333331			SUBUNIT: Binds constitutively to TP53BP1. Binds CDC27, which is itself a component of the anaphase promoting complex (APC). Binds PIAS1.	Q6PJP8
936441	Y	1.0004160000000002				Q6GPP7
1299006	Y	6.499810000000001			SUBUNIT: Component of the ribosomal small subunit (SSU) processome. {ECO:0000250}.	Q9Y3A2
1308894	Y	0.4589241666666667			SUBUNIT: Part of the nuclear pore complex (NPC) (PubMed:9348540, PubMed:15229283). Forms a complex with NUP35, NUP93, NUP155 and lamin B (PubMed:15703211, PubMed:26878725). Does not interact with TPR (PubMed:12802065). {ECO:0000269|PubMed:12802065, ECO:0000269|PubMed:15229283, ECO:0000269|PubMed:15703211, ECO:0000269|PubMed:26878725, ECO:0000269|PubMed:9348540}.	Q92621
1286615	Y	5.856693333333333			SUBUNIT: Identified in the spliceosome C complex. Component of the XAB2 complex, a multimeric protein complex composed of XAB2, PRPF19, AQR, ZNF830, ISY1, and PPIE. Identified in a pentameric intron-binding (IB) complex composed of AQR, XAB2, ISY1, ZNF830 and PPIE that is incorporated into the spliceosome as a preassembled complex. The IB complex does not contain PRPF19. Interacts with CPSF3; this interaction is in an RNA independent manner (By similarity). Interacts with the microprocessor complex subunits DGCR8 and DROSHA; this interaction is in an RNA dependent manner (By similarity). {ECO:0000250|UniProtKB:Q69ZQ2, ECO:0000250|UniProtKB:Q9ULR0}.	Q6AYB3
1665195	Y	18.266266666666667			SUBUNIT: Associates with the mitochondrial contact site and cristae organizing system (MICOS) complex (also known as MINOS or MitOS complex). {ECO:0000250|UniProtKB:Q9Y512}.	Q5U3I0
1013881	Y	5.784110192536667		2.7.11.1; 3.1.26.-	SUBUNIT: Homodimer; in response to the accumulation of unfolded proteins.	P32361
1268799	N				SUBUNIT: Interacts with ERBB4. {ECO:0000269|PubMed:20858735}.	O15042
1278739	Y	1.0782			SUBUNIT: Part of BBSome complex, that contains BBS1, BBS2, BBS4, BBS5, BBS7, BBS8/TTC8, BBS9 and BBIP10. Interacts with PCM1 and DCTN1. Interacts with DC28B. Interacts with ALDOB and C2CD3. Interacts with PKD1 (PubMed:24939912). Interacts with CEP290 (PubMed:23943788). {ECO:0000269|PubMed:15107855, ECO:0000269|PubMed:16327777, ECO:0000269|PubMed:17574030, ECO:0000269|PubMed:18000879, ECO:0000269|PubMed:22072986, ECO:0000269|PubMed:23943788, ECO:0000269|PubMed:24939912}.	Q96RK4
